C:\Users\alexs\Desktop\data\IMG\center_2019_07_05_21_52_47_475.jpg,C:\Users\alexs\Desktop\data\IMG\left_2019_07_05_21_52_47_475.jpg,C:\Users\alexs\Desktop\data\IMG\right_2019_07_05_21_52_47_475.jpg,-0.25,0.3275394,0,0.2254373
C:\Users\alexs\Desktop\data\IMG\center_2019_07_05_21_52_47_553.jpg,C:\Users\alexs\Desktop\data\IMG\left_2019_07_05_21_52_47_553.jpg,C:\Users\alexs\Desktop\data\IMG\right_2019_07_05_21_52_47_553.jpg,-0.45,0.5596467,0,0.6780999
C:\Users\alexs\Desktop\data\IMG\center_2019_07_05_21_52_47_627.jpg,C:\Users\alexs\Desktop\data\IMG\left_2019_07_05_21_52_47_627.jpg,C:\Users\alexs\Desktop\data\IMG\right_2019_07_05_21_52_47_627.jpg,0,0.7833123,0,1.333422
C:\Users\alexs\Desktop\data\IMG\center_2019_07_05_21_52_47_702.jpg,C:\Users\alexs\Desktop\data\IMG\left_2019_07_05_21_52_47_702.jpg,C:\Users\alexs\Desktop\data\IMG\right_2019_07_05_21_52_47_702.jpg,0,1,0,2.262863
C:\Users\alexs\Desktop\data\IMG\center_2019_07_05_21_52_47_778.jpg,C:\Users\alexs\Desktop\data\IMG\left_2019_07_05_21_52_47_778.jpg,C:\Users\alexs\Desktop\data\IMG\right_2019_07_05_21_52_47_778.jpg,0,1,0,3.212816
C:\Users\alexs\Desktop\data\IMG\center_2019_07_05_21_52_47_850.jpg,C:\Users\alexs\Desktop\data\IMG\left_2019_07_05_21_52_47_850.jpg,C:\Users\alexs\Desktop\data\IMG\right_2019_07_05_21_52_47_850.jpg,0,1,0,3.916024
C:\Users\alexs\Desktop\data\IMG\center_2019_07_05_21_52_47_927.jpg,C:\Users\alexs\Desktop\data\IMG\left_2019_07_05_21_52_47_927.jpg,C:\Users\alexs\Desktop\data\IMG\right_2019_07_05_21_52_47_927.jpg,0,1,0,4.84889
C:\Users\alexs\Desktop\data\IMG\center_2019_07_05_21_52_48_002.jpg,C:\Users\alexs\Desktop\data\IMG\left_2019_07_05_21_52_48_002.jpg,C:\Users\alexs\Desktop\data\IMG\right_2019_07_05_21_52_48_002.jpg,0,1,0,5.774055
C:\Users\alexs\Desktop\data\IMG\center_2019_07_05_21_52_48_079.jpg,C:\Users\alexs\Desktop\data\IMG\left_2019_07_05_21_52_48_079.jpg,C:\Users\alexs\Desktop\data\IMG\right_2019_07_05_21_52_48_079.jpg,-0.2,1,0,6.629503
C:\Users\alexs\Desktop\data\IMG\center_2019_07_05_21_52_48_154.jpg,C:\Users\alexs\Desktop\data\IMG\left_2019_07_05_21_52_48_154.jpg,C:\Users\alexs\Desktop\data\IMG\right_2019_07_05_21_52_48_154.jpg,-0.35,1,0,7.299379
C:\Users\alexs\Desktop\data\IMG\center_2019_07_05_21_52_48_229.jpg,C:\Users\alexs\Desktop\data\IMG\left_2019_07_05_21_52_48_229.jpg,C:\Users\alexs\Desktop\data\IMG\right_2019_07_05_21_52_48_229.jpg,-0.5500001,1,0,8.21355
C:\Users\alexs\Desktop\data\IMG\center_2019_07_05_21_52_48_306.jpg,C:\Users\alexs\Desktop\data\IMG\left_2019_07_05_21_52_48_306.jpg,C:\Users\alexs\Desktop\data\IMG\right_2019_07_05_21_52_48_306.jpg,0,1,0,9.071793
C:\Users\alexs\Desktop\data\IMG\center_2019_07_05_21_52_48_384.jpg,C:\Users\alexs\Desktop\data\IMG\left_2019_07_05_21_52_48_384.jpg,C:\Users\alexs\Desktop\data\IMG\right_2019_07_05_21_52_48_384.jpg,0,1,0,9.959862
C:\Users\alexs\Desktop\data\IMG\center_2019_07_05_21_52_48_459.jpg,C:\Users\alexs\Desktop\data\IMG\left_2019_07_05_21_52_48_459.jpg,C:\Users\alexs\Desktop\data\IMG\right_2019_07_05_21_52_48_459.jpg,0,1,0,10.84415
C:\Users\alexs\Desktop\data\IMG\center_2019_07_05_21_52_48_534.jpg,C:\Users\alexs\Desktop\data\IMG\left_2019_07_05_21_52_48_534.jpg,C:\Users\alexs\Desktop\data\IMG\right_2019_07_05_21_52_48_534.jpg,-0.15,1,0,11.59748
C:\Users\alexs\Desktop\data\IMG\center_2019_07_05_21_52_48_611.jpg,C:\Users\alexs\Desktop\data\IMG\left_2019_07_05_21_52_48_611.jpg,C:\Users\alexs\Desktop\data\IMG\right_2019_07_05_21_52_48_611.jpg,0,1,0,12.45084
C:\Users\alexs\Desktop\data\IMG\center_2019_07_05_21_52_48_685.jpg,C:\Users\alexs\Desktop\data\IMG\left_2019_07_05_21_52_48_685.jpg,C:\Users\alexs\Desktop\data\IMG\right_2019_07_05_21_52_48_685.jpg,0,1,0,13.26776
C:\Users\alexs\Desktop\data\IMG\center_2019_07_05_21_52_48_760.jpg,C:\Users\alexs\Desktop\data\IMG\left_2019_07_05_21_52_48_760.jpg,C:\Users\alexs\Desktop\data\IMG\right_2019_07_05_21_52_48_760.jpg,0,1,0,14.00384
C:\Users\alexs\Desktop\data\IMG\center_2019_07_05_21_52_48_834.jpg,C:\Users\alexs\Desktop\data\IMG\left_2019_07_05_21_52_48_834.jpg,C:\Users\alexs\Desktop\data\IMG\right_2019_07_05_21_52_48_834.jpg,-0.15,1,0,14.74772
C:\Users\alexs\Desktop\data\IMG\center_2019_07_05_21_52_48_909.jpg,C:\Users\alexs\Desktop\data\IMG\left_2019_07_05_21_52_48_909.jpg,C:\Users\alexs\Desktop\data\IMG\right_2019_07_05_21_52_48_909.jpg,-0.35,1,0,15.55467
C:\Users\alexs\Desktop\data\IMG\center_2019_07_05_21_52_48_984.jpg,C:\Users\alexs\Desktop\data\IMG\left_2019_07_05_21_52_48_984.jpg,C:\Users\alexs\Desktop\data\IMG\right_2019_07_05_21_52_48_984.jpg,0,1,0,16.40553
C:\Users\alexs\Desktop\data\IMG\center_2019_07_05_21_52_49_062.jpg,C:\Users\alexs\Desktop\data\IMG\left_2019_07_05_21_52_49_062.jpg,C:\Users\alexs\Desktop\data\IMG\right_2019_07_05_21_52_49_062.jpg,0,1,0,17.25445
C:\Users\alexs\Desktop\data\IMG\center_2019_07_05_21_52_49_138.jpg,C:\Users\alexs\Desktop\data\IMG\left_2019_07_05_21_52_49_138.jpg,C:\Users\alexs\Desktop\data\IMG\right_2019_07_05_21_52_49_138.jpg,0,1,0,18.08666
C:\Users\alexs\Desktop\data\IMG\center_2019_07_05_21_52_49_213.jpg,C:\Users\alexs\Desktop\data\IMG\left_2019_07_05_21_52_49_213.jpg,C:\Users\alexs\Desktop\data\IMG\right_2019_07_05_21_52_49_213.jpg,0,1,0,18.54643
C:\Users\alexs\Desktop\data\IMG\center_2019_07_05_21_52_49_288.jpg,C:\Users\alexs\Desktop\data\IMG\left_2019_07_05_21_52_49_288.jpg,C:\Users\alexs\Desktop\data\IMG\right_2019_07_05_21_52_49_288.jpg,0,1,0,19.37653
C:\Users\alexs\Desktop\data\IMG\center_2019_07_05_21_52_49_368.jpg,C:\Users\alexs\Desktop\data\IMG\left_2019_07_05_21_52_49_368.jpg,C:\Users\alexs\Desktop\data\IMG\right_2019_07_05_21_52_49_368.jpg,-0.1,1,0,20.19894
C:\Users\alexs\Desktop\data\IMG\center_2019_07_05_21_52_49_447.jpg,C:\Users\alexs\Desktop\data\IMG\left_2019_07_05_21_52_49_447.jpg,C:\Users\alexs\Desktop\data\IMG\right_2019_07_05_21_52_49_447.jpg,-0.3,1,0,20.97589
C:\Users\alexs\Desktop\data\IMG\center_2019_07_05_21_52_49_532.jpg,C:\Users\alexs\Desktop\data\IMG\left_2019_07_05_21_52_49_532.jpg,C:\Users\alexs\Desktop\data\IMG\right_2019_07_05_21_52_49_532.jpg,0,1,0,21.73158
C:\Users\alexs\Desktop\data\IMG\center_2019_07_05_21_52_49_611.jpg,C:\Users\alexs\Desktop\data\IMG\left_2019_07_05_21_52_49_611.jpg,C:\Users\alexs\Desktop\data\IMG\right_2019_07_05_21_52_49_611.jpg,0,1,0,22.52745
C:\Users\alexs\Desktop\data\IMG\center_2019_07_05_21_52_49_689.jpg,C:\Users\alexs\Desktop\data\IMG\left_2019_07_05_21_52_49_689.jpg,C:\Users\alexs\Desktop\data\IMG\right_2019_07_05_21_52_49_689.jpg,0,1,0,23.31928
C:\Users\alexs\Desktop\data\IMG\center_2019_07_05_21_52_49_768.jpg,C:\Users\alexs\Desktop\data\IMG\left_2019_07_05_21_52_49_768.jpg,C:\Users\alexs\Desktop\data\IMG\right_2019_07_05_21_52_49_768.jpg,0,1,0,24.10211
C:\Users\alexs\Desktop\data\IMG\center_2019_07_05_21_52_49_846.jpg,C:\Users\alexs\Desktop\data\IMG\left_2019_07_05_21_52_49_846.jpg,C:\Users\alexs\Desktop\data\IMG\right_2019_07_05_21_52_49_846.jpg,0,1,0,24.87614
C:\Users\alexs\Desktop\data\IMG\center_2019_07_05_21_52_49_927.jpg,C:\Users\alexs\Desktop\data\IMG\left_2019_07_05_21_52_49_927.jpg,C:\Users\alexs\Desktop\data\IMG\right_2019_07_05_21_52_49_927.jpg,0,1,0,25.64271
C:\Users\alexs\Desktop\data\IMG\center_2019_07_05_21_52_50_005.jpg,C:\Users\alexs\Desktop\data\IMG\left_2019_07_05_21_52_50_005.jpg,C:\Users\alexs\Desktop\data\IMG\right_2019_07_05_21_52_50_005.jpg,0,1,0,26.40273
C:\Users\alexs\Desktop\data\IMG\center_2019_07_05_21_52_50_086.jpg,C:\Users\alexs\Desktop\data\IMG\left_2019_07_05_21_52_50_086.jpg,C:\Users\alexs\Desktop\data\IMG\right_2019_07_05_21_52_50_086.jpg,0,1,0,27.15651
C:\Users\alexs\Desktop\data\IMG\center_2019_07_05_21_52_50_165.jpg,C:\Users\alexs\Desktop\data\IMG\left_2019_07_05_21_52_50_165.jpg,C:\Users\alexs\Desktop\data\IMG\right_2019_07_05_21_52_50_165.jpg,0,1,0,27.90421
C:\Users\alexs\Desktop\data\IMG\center_2019_07_05_21_52_50_244.jpg,C:\Users\alexs\Desktop\data\IMG\left_2019_07_05_21_52_50_244.jpg,C:\Users\alexs\Desktop\data\IMG\right_2019_07_05_21_52_50_244.jpg,0,1,0,28.64589
C:\Users\alexs\Desktop\data\IMG\center_2019_07_05_21_52_50_321.jpg,C:\Users\alexs\Desktop\data\IMG\left_2019_07_05_21_52_50_321.jpg,C:\Users\alexs\Desktop\data\IMG\right_2019_07_05_21_52_50_321.jpg,0,1,0,29.38161
C:\Users\alexs\Desktop\data\IMG\center_2019_07_05_21_52_50_398.jpg,C:\Users\alexs\Desktop\data\IMG\left_2019_07_05_21_52_50_398.jpg,C:\Users\alexs\Desktop\data\IMG\right_2019_07_05_21_52_50_398.jpg,0,1,0,30.11138
C:\Users\alexs\Desktop\data\IMG\center_2019_07_05_21_52_50_479.jpg,C:\Users\alexs\Desktop\data\IMG\left_2019_07_05_21_52_50_479.jpg,C:\Users\alexs\Desktop\data\IMG\right_2019_07_05_21_52_50_479.jpg,0,1,0,30.19004
C:\Users\alexs\Desktop\data\IMG\center_2019_07_05_21_52_50_559.jpg,C:\Users\alexs\Desktop\data\IMG\left_2019_07_05_21_52_50_559.jpg,C:\Users\alexs\Desktop\data\IMG\right_2019_07_05_21_52_50_559.jpg,0,1,0,30.18997
C:\Users\alexs\Desktop\data\IMG\center_2019_07_05_21_52_50_642.jpg,C:\Users\alexs\Desktop\data\IMG\left_2019_07_05_21_52_50_642.jpg,C:\Users\alexs\Desktop\data\IMG\right_2019_07_05_21_52_50_642.jpg,0,1,0,30.18997
C:\Users\alexs\Desktop\data\IMG\center_2019_07_05_21_52_50_717.jpg,C:\Users\alexs\Desktop\data\IMG\left_2019_07_05_21_52_50_717.jpg,C:\Users\alexs\Desktop\data\IMG\right_2019_07_05_21_52_50_717.jpg,0,1,0,30.19
C:\Users\alexs\Desktop\data\IMG\center_2019_07_05_21_52_50_793.jpg,C:\Users\alexs\Desktop\data\IMG\left_2019_07_05_21_52_50_793.jpg,C:\Users\alexs\Desktop\data\IMG\right_2019_07_05_21_52_50_793.jpg,0.15,1,0,30.1838
C:\Users\alexs\Desktop\data\IMG\center_2019_07_05_21_52_50_869.jpg,C:\Users\alexs\Desktop\data\IMG\left_2019_07_05_21_52_50_869.jpg,C:\Users\alexs\Desktop\data\IMG\right_2019_07_05_21_52_50_869.jpg,0,1,0,30.19005
C:\Users\alexs\Desktop\data\IMG\center_2019_07_05_21_52_50_946.jpg,C:\Users\alexs\Desktop\data\IMG\left_2019_07_05_21_52_50_946.jpg,C:\Users\alexs\Desktop\data\IMG\right_2019_07_05_21_52_50_946.jpg,0,1,0,30.18997
C:\Users\alexs\Desktop\data\IMG\center_2019_07_05_21_52_51_022.jpg,C:\Users\alexs\Desktop\data\IMG\left_2019_07_05_21_52_51_022.jpg,C:\Users\alexs\Desktop\data\IMG\right_2019_07_05_21_52_51_022.jpg,0,1,0,30.18996
C:\Users\alexs\Desktop\data\IMG\center_2019_07_05_21_52_51_098.jpg,C:\Users\alexs\Desktop\data\IMG\left_2019_07_05_21_52_51_098.jpg,C:\Users\alexs\Desktop\data\IMG\right_2019_07_05_21_52_51_098.jpg,0,1,0,30.18997
C:\Users\alexs\Desktop\data\IMG\center_2019_07_05_21_52_51_174.jpg,C:\Users\alexs\Desktop\data\IMG\left_2019_07_05_21_52_51_174.jpg,C:\Users\alexs\Desktop\data\IMG\right_2019_07_05_21_52_51_174.jpg,0,1,0,30.19
C:\Users\alexs\Desktop\data\IMG\center_2019_07_05_21_52_51_252.jpg,C:\Users\alexs\Desktop\data\IMG\left_2019_07_05_21_52_51_252.jpg,C:\Users\alexs\Desktop\data\IMG\right_2019_07_05_21_52_51_252.jpg,-0.2,1,0,30.17955
C:\Users\alexs\Desktop\data\IMG\center_2019_07_05_21_52_51_327.jpg,C:\Users\alexs\Desktop\data\IMG\left_2019_07_05_21_52_51_327.jpg,C:\Users\alexs\Desktop\data\IMG\right_2019_07_05_21_52_51_327.jpg,0,1,0,30.19035
C:\Users\alexs\Desktop\data\IMG\center_2019_07_05_21_52_51_403.jpg,C:\Users\alexs\Desktop\data\IMG\left_2019_07_05_21_52_51_403.jpg,C:\Users\alexs\Desktop\data\IMG\right_2019_07_05_21_52_51_403.jpg,0,1,0,30.18974
C:\Users\alexs\Desktop\data\IMG\center_2019_07_05_21_52_51_481.jpg,C:\Users\alexs\Desktop\data\IMG\left_2019_07_05_21_52_51_481.jpg,C:\Users\alexs\Desktop\data\IMG\right_2019_07_05_21_52_51_481.jpg,0,1,0,30.18995
C:\Users\alexs\Desktop\data\IMG\center_2019_07_05_21_52_51_555.jpg,C:\Users\alexs\Desktop\data\IMG\left_2019_07_05_21_52_51_555.jpg,C:\Users\alexs\Desktop\data\IMG\right_2019_07_05_21_52_51_555.jpg,0,1,0,30.19001
C:\Users\alexs\Desktop\data\IMG\center_2019_07_05_21_52_51_636.jpg,C:\Users\alexs\Desktop\data\IMG\left_2019_07_05_21_52_51_636.jpg,C:\Users\alexs\Desktop\data\IMG\right_2019_07_05_21_52_51_636.jpg,0,1,0,30.19004
C:\Users\alexs\Desktop\data\IMG\center_2019_07_05_21_52_51_732.jpg,C:\Users\alexs\Desktop\data\IMG\left_2019_07_05_21_52_51_732.jpg,C:\Users\alexs\Desktop\data\IMG\right_2019_07_05_21_52_51_732.jpg,0.2,1,0,30.17906
C:\Users\alexs\Desktop\data\IMG\center_2019_07_05_21_52_51_811.jpg,C:\Users\alexs\Desktop\data\IMG\left_2019_07_05_21_52_51_811.jpg,C:\Users\alexs\Desktop\data\IMG\right_2019_07_05_21_52_51_811.jpg,0,1,0,30.19003
C:\Users\alexs\Desktop\data\IMG\center_2019_07_05_21_52_51_890.jpg,C:\Users\alexs\Desktop\data\IMG\left_2019_07_05_21_52_51_890.jpg,C:\Users\alexs\Desktop\data\IMG\right_2019_07_05_21_52_51_890.jpg,0,1,0,30.18999
C:\Users\alexs\Desktop\data\IMG\center_2019_07_05_21_52_51_965.jpg,C:\Users\alexs\Desktop\data\IMG\left_2019_07_05_21_52_51_965.jpg,C:\Users\alexs\Desktop\data\IMG\right_2019_07_05_21_52_51_965.jpg,0,1,0,30.18998
C:\Users\alexs\Desktop\data\IMG\center_2019_07_05_21_52_52_043.jpg,C:\Users\alexs\Desktop\data\IMG\left_2019_07_05_21_52_52_043.jpg,C:\Users\alexs\Desktop\data\IMG\right_2019_07_05_21_52_52_043.jpg,0,1,0,30.19
C:\Users\alexs\Desktop\data\IMG\center_2019_07_05_21_52_52_120.jpg,C:\Users\alexs\Desktop\data\IMG\left_2019_07_05_21_52_52_120.jpg,C:\Users\alexs\Desktop\data\IMG\right_2019_07_05_21_52_52_120.jpg,0.2,1,0,30.1797
C:\Users\alexs\Desktop\data\IMG\center_2019_07_05_21_52_52_199.jpg,C:\Users\alexs\Desktop\data\IMG\left_2019_07_05_21_52_52_199.jpg,C:\Users\alexs\Desktop\data\IMG\right_2019_07_05_21_52_52_199.jpg,0.4,1,0,30.15723
C:\Users\alexs\Desktop\data\IMG\center_2019_07_05_21_52_52_277.jpg,C:\Users\alexs\Desktop\data\IMG\left_2019_07_05_21_52_52_277.jpg,C:\Users\alexs\Desktop\data\IMG\right_2019_07_05_21_52_52_277.jpg,0,1,0,30.18867
C:\Users\alexs\Desktop\data\IMG\center_2019_07_05_21_52_52_355.jpg,C:\Users\alexs\Desktop\data\IMG\left_2019_07_05_21_52_52_355.jpg,C:\Users\alexs\Desktop\data\IMG\right_2019_07_05_21_52_52_355.jpg,0,1,0,30.18942
C:\Users\alexs\Desktop\data\IMG\center_2019_07_05_21_52_52_435.jpg,C:\Users\alexs\Desktop\data\IMG\left_2019_07_05_21_52_52_435.jpg,C:\Users\alexs\Desktop\data\IMG\right_2019_07_05_21_52_52_435.jpg,0,1,0,30.1898
C:\Users\alexs\Desktop\data\IMG\center_2019_07_05_21_52_52_511.jpg,C:\Users\alexs\Desktop\data\IMG\left_2019_07_05_21_52_52_511.jpg,C:\Users\alexs\Desktop\data\IMG\right_2019_07_05_21_52_52_511.jpg,0,1,0,30.18987
C:\Users\alexs\Desktop\data\IMG\center_2019_07_05_21_52_52_592.jpg,C:\Users\alexs\Desktop\data\IMG\left_2019_07_05_21_52_52_592.jpg,C:\Users\alexs\Desktop\data\IMG\right_2019_07_05_21_52_52_592.jpg,-0.2,1,0,30.17869
C:\Users\alexs\Desktop\data\IMG\center_2019_07_05_21_52_52_670.jpg,C:\Users\alexs\Desktop\data\IMG\left_2019_07_05_21_52_52_670.jpg,C:\Users\alexs\Desktop\data\IMG\right_2019_07_05_21_52_52_670.jpg,-0.4,1,0,30.15668
C:\Users\alexs\Desktop\data\IMG\center_2019_07_05_21_52_52_753.jpg,C:\Users\alexs\Desktop\data\IMG\left_2019_07_05_21_52_52_753.jpg,C:\Users\alexs\Desktop\data\IMG\right_2019_07_05_21_52_52_753.jpg,0,1,0,30.18853
C:\Users\alexs\Desktop\data\IMG\center_2019_07_05_21_52_52_838.jpg,C:\Users\alexs\Desktop\data\IMG\left_2019_07_05_21_52_52_838.jpg,C:\Users\alexs\Desktop\data\IMG\right_2019_07_05_21_52_52_838.jpg,0,1,0,30.18973
C:\Users\alexs\Desktop\data\IMG\center_2019_07_05_21_52_52_920.jpg,C:\Users\alexs\Desktop\data\IMG\left_2019_07_05_21_52_52_920.jpg,C:\Users\alexs\Desktop\data\IMG\right_2019_07_05_21_52_52_920.jpg,0,1,0,30.18992
C:\Users\alexs\Desktop\data\IMG\center_2019_07_05_21_52_53_002.jpg,C:\Users\alexs\Desktop\data\IMG\left_2019_07_05_21_52_53_002.jpg,C:\Users\alexs\Desktop\data\IMG\right_2019_07_05_21_52_53_002.jpg,0,1,0,30.18999
C:\Users\alexs\Desktop\data\IMG\center_2019_07_05_21_52_53_084.jpg,C:\Users\alexs\Desktop\data\IMG\left_2019_07_05_21_52_53_084.jpg,C:\Users\alexs\Desktop\data\IMG\right_2019_07_05_21_52_53_084.jpg,0,1,0,30.19001
C:\Users\alexs\Desktop\data\IMG\center_2019_07_05_21_52_53_165.jpg,C:\Users\alexs\Desktop\data\IMG\left_2019_07_05_21_52_53_165.jpg,C:\Users\alexs\Desktop\data\IMG\right_2019_07_05_21_52_53_165.jpg,0,1,0,30.19
C:\Users\alexs\Desktop\data\IMG\center_2019_07_05_21_52_53_247.jpg,C:\Users\alexs\Desktop\data\IMG\left_2019_07_05_21_52_53_247.jpg,C:\Users\alexs\Desktop\data\IMG\right_2019_07_05_21_52_53_247.jpg,0.1,1,0,30.18723
C:\Users\alexs\Desktop\data\IMG\center_2019_07_05_21_52_53_330.jpg,C:\Users\alexs\Desktop\data\IMG\left_2019_07_05_21_52_53_330.jpg,C:\Users\alexs\Desktop\data\IMG\right_2019_07_05_21_52_53_330.jpg,0,1,0,30.19082
C:\Users\alexs\Desktop\data\IMG\center_2019_07_05_21_52_53_414.jpg,C:\Users\alexs\Desktop\data\IMG\left_2019_07_05_21_52_53_414.jpg,C:\Users\alexs\Desktop\data\IMG\right_2019_07_05_21_52_53_414.jpg,0,1,0,30.18993
C:\Users\alexs\Desktop\data\IMG\center_2019_07_05_21_52_53_497.jpg,C:\Users\alexs\Desktop\data\IMG\left_2019_07_05_21_52_53_497.jpg,C:\Users\alexs\Desktop\data\IMG\right_2019_07_05_21_52_53_497.jpg,0,1,0,30.18996
C:\Users\alexs\Desktop\data\IMG\center_2019_07_05_21_52_53_582.jpg,C:\Users\alexs\Desktop\data\IMG\left_2019_07_05_21_52_53_582.jpg,C:\Users\alexs\Desktop\data\IMG\right_2019_07_05_21_52_53_582.jpg,0,1,0,30.18997
C:\Users\alexs\Desktop\data\IMG\center_2019_07_05_21_52_53_668.jpg,C:\Users\alexs\Desktop\data\IMG\left_2019_07_05_21_52_53_668.jpg,C:\Users\alexs\Desktop\data\IMG\right_2019_07_05_21_52_53_668.jpg,0,1,0,30.18998
C:\Users\alexs\Desktop\data\IMG\center_2019_07_05_21_52_53_754.jpg,C:\Users\alexs\Desktop\data\IMG\left_2019_07_05_21_52_53_754.jpg,C:\Users\alexs\Desktop\data\IMG\right_2019_07_05_21_52_53_754.jpg,0,1,0,30.18998
C:\Users\alexs\Desktop\data\IMG\center_2019_07_05_21_52_53_841.jpg,C:\Users\alexs\Desktop\data\IMG\left_2019_07_05_21_52_53_841.jpg,C:\Users\alexs\Desktop\data\IMG\right_2019_07_05_21_52_53_841.jpg,0.25,1,0,30.17435
C:\Users\alexs\Desktop\data\IMG\center_2019_07_05_21_52_53_933.jpg,C:\Users\alexs\Desktop\data\IMG\left_2019_07_05_21_52_53_933.jpg,C:\Users\alexs\Desktop\data\IMG\right_2019_07_05_21_52_53_933.jpg,0,1,0,30.18983
C:\Users\alexs\Desktop\data\IMG\center_2019_07_05_21_52_54_021.jpg,C:\Users\alexs\Desktop\data\IMG\left_2019_07_05_21_52_54_021.jpg,C:\Users\alexs\Desktop\data\IMG\right_2019_07_05_21_52_54_021.jpg,0,1,0,30.18986
C:\Users\alexs\Desktop\data\IMG\center_2019_07_05_21_52_54_103.jpg,C:\Users\alexs\Desktop\data\IMG\left_2019_07_05_21_52_54_103.jpg,C:\Users\alexs\Desktop\data\IMG\right_2019_07_05_21_52_54_103.jpg,0,1,0,30.18991
C:\Users\alexs\Desktop\data\IMG\center_2019_07_05_21_52_54_189.jpg,C:\Users\alexs\Desktop\data\IMG\left_2019_07_05_21_52_54_189.jpg,C:\Users\alexs\Desktop\data\IMG\right_2019_07_05_21_52_54_189.jpg,0,1,0,30.18992
C:\Users\alexs\Desktop\data\IMG\center_2019_07_05_21_52_54_275.jpg,C:\Users\alexs\Desktop\data\IMG\left_2019_07_05_21_52_54_275.jpg,C:\Users\alexs\Desktop\data\IMG\right_2019_07_05_21_52_54_275.jpg,-0.2,1,0,30.17929
C:\Users\alexs\Desktop\data\IMG\center_2019_07_05_21_52_54_364.jpg,C:\Users\alexs\Desktop\data\IMG\left_2019_07_05_21_52_54_364.jpg,C:\Users\alexs\Desktop\data\IMG\right_2019_07_05_21_52_54_364.jpg,0,1,0,30.18976
C:\Users\alexs\Desktop\data\IMG\center_2019_07_05_21_52_54_449.jpg,C:\Users\alexs\Desktop\data\IMG\left_2019_07_05_21_52_54_449.jpg,C:\Users\alexs\Desktop\data\IMG\right_2019_07_05_21_52_54_449.jpg,0,1,0,30.18991
C:\Users\alexs\Desktop\data\IMG\center_2019_07_05_21_52_54_537.jpg,C:\Users\alexs\Desktop\data\IMG\left_2019_07_05_21_52_54_537.jpg,C:\Users\alexs\Desktop\data\IMG\right_2019_07_05_21_52_54_537.jpg,0,1,0,30.18995
C:\Users\alexs\Desktop\data\IMG\center_2019_07_05_21_52_54_625.jpg,C:\Users\alexs\Desktop\data\IMG\left_2019_07_05_21_52_54_625.jpg,C:\Users\alexs\Desktop\data\IMG\right_2019_07_05_21_52_54_625.jpg,0,1,0,30.18994
